Datetime,Open,High,Low,Close,Adj Close,Volume
2023-09-05 09:30:00-04:00,48.222999572753906,48.78900146484375,47.86000061035156,48.31749725341797,48.31749725341797,12163924
2023-09-05 10:30:00-04:00,48.30751037597656,48.667991638183594,48.279998779296875,48.39501190185547,48.39501190185547,6401666
2023-09-05 11:30:00-04:00,48.40399932861328,48.44300079345703,48.104000091552734,48.32600021362305,48.32600021362305,4141678
2023-09-05 12:30:00-04:00,48.32699966430664,48.540000915527344,48.31489944458008,48.396270751953125,48.396270751953125,2503429
2023-09-05 13:30:00-04:00,48.4010009765625,48.764991760253906,48.38100051879883,48.75400161743164,48.75400161743164,3518836
2023-09-05 14:30:00-04:00,48.750999450683594,48.79999923706055,48.55500030517578,48.753822326660156,48.753822326660156,3626956
2023-09-05 15:30:00-04:00,48.76000213623047,48.850807189941406,48.52001190185547,48.54899978637695,48.54899978637695,3239245
2023-09-06 09:30:00-04:00,48.441001892089844,48.54899978637695,46.85700225830078,46.88011932373047,46.88011932373047,15087642
2023-09-06 10:30:00-04:00,46.89344024658203,47.154998779296875,46.6510009765625,46.90599822998047,46.90599822998047,8037590
2023-09-06 11:30:00-04:00,46.90999984741211,47.047000885009766,46.6609992980957,46.71900177001953,46.71900177001953,4714364
2023-09-06 12:30:00-04:00,46.722782135009766,47.077999114990234,46.57999801635742,47.016502380371094,47.016502380371094,5528263
2023-09-06 13:30:00-04:00,47.01749801635742,47.191001892089844,46.92499923706055,47.10199737548828,47.10199737548828,4148563
2023-09-06 14:30:00-04:00,47.10900115966797,47.137001037597656,46.849998474121094,46.917999267578125,46.917999267578125,3941689
2023-09-06 15:30:00-04:00,46.91699981689453,47.0989990234375,46.878509521484375,47.0620002746582,47.0620002746582,3727187
2023-09-07 09:30:00-04:00,45.525001525878906,46.025001525878906,45.152000427246094,45.8129997253418,45.8129997253418,15024965
2023-09-07 10:30:00-04:00,45.810997009277344,45.98099899291992,45.439002990722656,45.61750030517578,45.61750030517578,6362098
2023-09-07 11:30:00-04:00,45.56871032714844,45.87000274658203,45.547000885009766,45.79999923706055,45.79999923706055,4024491
2023-09-07 12:30:00-04:00,45.801998138427734,45.887001037597656,45.590999603271484,45.656532287597656,45.656532287597656,2989641
2023-09-07 13:30:00-04:00,45.65999984741211,45.98400115966797,45.555999755859375,45.840999603271484,45.840999603271484,4034413
2023-09-07 14:30:00-04:00,45.82600021362305,46.34400177001953,45.811500549316406,46.25699996948242,46.25699996948242,5298058
2023-09-07 15:30:00-04:00,46.25798797607422,46.319000244140625,46.0620002746582,46.2239990234375,46.2239990234375,3408219
2023-09-08 09:30:00-04:00,45.94200134277344,46.60599899291992,45.82999801635742,46.073997497558594,46.073997497558594,11930490
2023-09-08 10:30:00-04:00,46.0880012512207,46.12300109863281,45.270999908447266,45.66469192504883,45.66469192504883,7886653
2023-09-08 11:30:00-04:00,45.67499923706055,46.04798889160156,45.62200164794922,45.97200012207031,45.97200012207031,5300463
2023-09-08 12:30:00-04:00,45.97200012207031,46.02000045776367,45.560997009277344,45.685001373291016,45.685001373291016,4119865
2023-09-08 13:30:00-04:00,45.689002990722656,45.797000885009766,45.33700942993164,45.436927795410156,45.436927795410156,4706306
2023-09-08 14:30:00-04:00,45.44449996948242,45.603878021240234,45.32999801635742,45.41400146484375,45.41400146484375,4761623
2023-09-08 15:30:00-04:00,45.420997619628906,45.571998596191406,45.38201141357422,45.571998596191406,45.571998596191406,4219492
2023-09-11 09:30:00-04:00,46.14800262451172,46.163002014160156,44.3120002746582,44.63800048828125,44.63800048828125,17108004
2023-09-11 10:30:00-04:00,44.63199996948242,44.97600173950195,44.50499725341797,44.76000213623047,44.76000213623047,7527384
2023-09-11 11:30:00-04:00,44.75310134887695,44.79800033569336,44.459999084472656,44.6785888671875,44.6785888671875,4320369
2023-09-11 12:30:00-04:00,44.68349838256836,45.04999923706055,44.58100891113281,44.95650100708008,44.95650100708008,4607282
2023-09-11 13:30:00-04:00,44.96099853515625,45.15291976928711,44.904998779296875,44.96977996826172,44.96977996826172,3943357
2023-09-11 14:30:00-04:00,44.97481155395508,45.30799865722656,44.915000915527344,45.29249954223633,45.29249954223633,4255028
2023-09-11 15:30:00-04:00,45.288002014160156,45.33290100097656,45.084007263183594,45.17749786376953,45.17749786376953,3232086
2023-09-12 09:30:00-04:00,44.737998962402344,45.65299987792969,44.53099822998047,45.064998626708984,45.064998626708984,11136210
2023-09-12 10:30:00-04:00,45.055999755859375,45.28499221801758,44.9370002746582,45.26499938964844,45.26499938964844,5148269
2023-09-12 11:30:00-04:00,45.26026153564453,45.48099899291992,45.25699996948242,45.332191467285156,45.332191467285156,3398097
2023-09-12 12:30:00-04:00,45.3390007019043,45.4640007019043,45.11000061035156,45.314998626708984,45.314998626708984,2907608
